x,y,title,player,population,alliance,tribe,uid,aid,did
-157,-167,Village Osada: skibinasukces,skibinasukces,9,Tribe Gauls,Gauls,24011,,68983
-157,-80,Village Osada: Kanni,Kanni,9,Tribe Gauls,Gauls,15791,,58702
-155,-171,Village Osada: JointManiac,JointManiac,9,Tribe Gauls,Gauls,24181,,69175
-155,-163,Village Lithue`s village,Lithue,9,Tribe Gauls,Gauls,23677,,68601
-155,-159,Village CymeRia Köyü,CymeRia,9,Tribe Gauls,Gauls,23392,,68242
-155,172,Village Čelić,Bekir,9,Tribe Gauls,Gauls,24227,,69233
-154,-170,Village Tr_Pehlivan Köyü,Tr_Pehlivan,9,Tribe Romans,Romans,24009,,68981
-154,-127,Village Villaggio di rich,rich,9,Tribe Romans,Romans,20458,,64552
-153,-47,Village Dedina: Coriceli,Coriceli,9,Tribe Gauls,Gauls,12998,,55296
-153,-33,Village Villaggio di LucioCornelio,LucioCornelio,9,Tribe Romans,Romans,12511,,54747
-153,86,Village Деревня volllov,volllov,9,Tribe Gauls,Gauls,15673,,58559
-152,-169,Village CaineZulkarneyn Köyü,CaineZulkarneyn,9,Tribe Gauls,Gauls,23846,,68791
-152,-32,Village Vesnice: ThomasHitmaker,ThomasHitmaker,9,Tribe Gauls,Gauls,12198,,54401
-152,-23,Village Atmaca Köyü,Atmaca,9,Tribe Gauls,Gauls,12047,,54225
-152,27,Village Aldeia do SirBine,SirBine,9,Tribe Teutons,Teutons,11830,,54004
-152,102,Village AVCI Köyü,AVCI,9,Tribe Gauls,Gauls,16937,,60028
-152,132,Village TURKIYE Köyü,TURKIYE,9,Tribe Gauls,Gauls,20544,,64697
-152,143,Village Osada: BVMBER,BVMBER,9,Tribe Gauls,Gauls,21827,,66268
-151,-179,Village Vesnice: Ladys,Ladys,9,Tribe Gauls,Gauls,24434,,69486
-151,81,Village NobelViking Köyü,NobelViking,9,Tribe Gauls,Gauls,14772,,57442
-150,-200,Village Osada: Pralin3k,Pralin3k,9,Tribe Gauls,Gauls,25374,,70653
-150,-132,Village Aldea de ChaosShield,ChaosShield,9,Tribe Gauls,Gauls,20457,,64551
-150,139,Village Деревня Nalsur1888,Nalsur1888,9,Tribe Gauls,Gauls,21237,,65604
-150,162,Village Vesnice: sonett3,sonett3,9,Tribe Romans,Romans,23246,,68065
-149,-157,Village Dorf von Zefo,Zefo,9,Tribe Gauls,Gauls,22770,,67477
-149,2,Village PsychoVet`s village,PsychoVet,9,Tribe Gauls,Gauls,11031,,53134
-148,-148,Village kovi IV`s village,kovi IV,9,Tribe Gauls,Gauls,21909,,66362
-148,-136,Village Dorf von TimChris4,TimChris4,9,Tribe Gauls,Gauls,20634,,64867
-148,-46,Village Село од Milos07,Milos07,9,Tribe Gauls,Gauls,12195,,54395
-148,-31,Village Ayan Köyü,Ayan,9,Tribe Gauls,Gauls,11567,,53736
-148,86,Village Vesnice: Aspo,Aspo,9,Tribe Gauls,Gauls,14775,,57446
-148,126,Village Деревня Yyp,Yyp,9,Tribe Gauls,Gauls,19097,,62877
-147,-123,Village Spasma`s village,Spasma,9,Tribe Teutons,Teutons,18786,,62383
-147,-112,Village Деревня Bot3737,Bot3737,9,Tribe Teutons,Teutons,17450,,60717
-146,59,Village Villaggio di BUBBAZZA,BUBBAZZA,9,Tribe Gauls,Gauls,12416,,54632
-146,192,Village LERC`s village,LERC,9,Tribe Romans,Romans,24880,,70040
-145,-47,Village Osada: PanAdi,PanAdi,9,Tribe Gauls,Gauls,11703,,53873
-145,-29,Village Village de Hux,Hux,9,Tribe Romans,Romans,11077,,53215
-145,20,Village Aldeia do vorqaniq,vorqaniq,9,Tribe Gauls,Gauls,10635,,52598
-145,42,Village Villaggio di PowerTeuton94,PowerTeuton94,9,Tribe Gauls,Gauls,11429,,53589
-144,-102,Village Villaggio di Aulin,Aulin,9,Tribe Gauls,Gauls,15786,,58693
-144,50,Village ShadowSoldier`s village,ShadowSoldier,9,Tribe Romans,Romans,11487,,53650
-143,-103,Village Aurimuxis/sostinė,Aurimuxis,9,Tribe Gauls,Gauls,15785,,58692
-143,56,Village gfb0202 Köyü,gfb0202,9,Tribe Gauls,Gauls,11912,,54087
-143,114,Village Aldea de BRONIK,BRONIK,9,Tribe Gauls,Gauls,16942,,60035
-143,158,Village Vesnice: gladiátor 1999,gladiátor 1999,9,Tribe Gauls,Gauls,22342,,66923
-143,189,Village Aldea de miknau,miknau,9,Tribe Teutons,Teutons,24610,,69712
-142,-171,Village Aldea de 01Emperador,01Emperador,9,Tribe Romans,Romans,23388,,68235
-142,9,Village The Lord Dracul`s village,The Lord Dracul,9,Tribe Romans,Romans,9994,,51894
-142,166,Village EZ0091`s village,EZ0091,9,Tribe Romans,Romans,22945,,67684
-140,-102,Village Aldea de Paquillo,Paquillo,9,Tribe Gauls,Gauls,15229,,57980
-140,-66,Village Dorf von Petra21,Petra21,9,Tribe Gauls,Gauls,12193,,54388
-140,30,Village Aldeia do savagelion,savagelion,9,Tribe Gauls,Gauls,10229,,52155
-139,-193,Village Mr.Figgles`s village,Mr.Figgles,9,Tribe Gauls,Gauls,24650,,69759
-139,-97,Village ReleaseTheBeast´s Dorp,ReleaseTheBeast,9,Tribe Gauls,Gauls,14514,,57158
-139,-58,Village Dedina: kremes,kremes,9,Tribe Gauls,Gauls,11563,,53732
-139,117,Village Paulenzo`s village,Paulenzo,9,Tribe Gauls,Gauls,16759,,59784
-139,127,Village spartan 1959 χωριό,spartan 1959,9,Tribe Gauls,Gauls,17930,,61323
-138,62,Village Aldea de PlushSpartan,PlushSpartan,9,Tribe Gauls,Gauls,11433,,53593
-138,77,Village essen Köyü,essen,9,Tribe Gauls,Gauls,12582,,54818
-137,-130,Village Aldea de jackagg,jackagg,9,Tribe Gauls,Gauls,18241,,61704
-137,-98,Village 9hjtEt`s village,9hjtEt,9,Tribe Gauls,Gauls,14487,,56953
-137,-56,Village NightAxe`s village,NightAxe,9,Tribe Romans,Romans,11090,,53218
-137,-29,Village Aldeia do darksoul1,darksoul1,9,Tribe Teutons,Teutons,9886,,51718
-137,194,Village Dorf von HoruSXY,HoruSXY,9,Tribe Gauls,Gauls,24612,,69715
-136,-190,Village ımnovus Köyü,ımnovus,9,Tribe Romans,Romans,24426,,69476
-136,-168,Village Panzergirl`s by,Panzergirl,9,Tribe Romans,Romans,22765,,67471
-136,34,Village Aldea de Ervallecuanum,Ervallecuanum,9,Tribe Romans,Romans,9781,,51597
-136,181,Village LunaticG naselje,LunaticG,9,Tribe Gauls,Gauls,23731,,68659
-136,199,Village Igomen`s village,Igomen,9,Tribe Teutons,Teutons,24882,,70043
-135,-197,Village ChiehSheShuai Köyü,ChiehSheShuai,9,Tribe Gauls,Gauls,24733,,69855
-135,-148,Village NiceNatar`s by,NiceNatar,9,Tribe Gauls,Gauls,20452,,64546
-135,-106,Village Pelaajan Jatseri kylä,Jatseri,9,Tribe Gauls,Gauls,15048,,57769
-135,-22,Village Aldeia do FaalDovahRah,FaalDovahRah,9,Tribe Gauls,Gauls,9443,,51200
-135,-10,Village WarSnake Köyü,WarSnake,9,Tribe Gauls,Gauls,9168,,50878
-134,6,Village Osada: krzysiek13211,krzysiek13211,9,Tribe Gauls,Gauls,8853,,50394
-134,79,Village Aldea de jsjsusjbw,jsjsusjbw,9,Tribe Gauls,Gauls,12270,,54482
-134,139,Village Saud`s village,Saud,9,Tribe Gauls,Gauls,18882,,62495
-133,-47,Village Aldea de Moontree,Moontree,9,Tribe Gauls,Gauls,10054,,51969
-133,-14,Village ahmetbjk03 Köyü,ahmetbjk03,9,Tribe Teutons,Teutons,9029,,50710
-132,-198,Village Villaggio di Asdru,Asdru,9,Tribe Gauls,Gauls,24647,,69755
-132,-126,Village Adm992 faluja,Adm992,9,Tribe Gauls,Gauls,16872,,59929
-132,-102,Village Pelaajan Samppa kylä,Samppa,9,Tribe Romans,Romans,14171,,56772
-132,-48,Village Aldea de refollaojetes,refollaojetes,9,Tribe Gauls,Gauls,9882,,51714
-132,-9,Village WoodBear Köyü,WoodBear,9,Tribe Gauls,Gauls,8740,,50180
-132,101,Village Villaggio di max67,max67,9,Tribe Gauls,Gauls,13903,,56453
-132,143,Village Vesnice: PowerDefender,PowerDefender,9,Tribe Romans,Romans,19300,,63118
-131,-180,Village Деревня Xadorkin,Xadorkin,9,Tribe Gauls,Gauls,23478,,68361
-131,159,Village Natars -131|159,Natars,9,Tribe Natars,Natars,1,,65802
-130,-196,Village Osada: ListonoszOUT,ListonoszOUT,9,Tribe Gauls,Gauls,24493,,69554
-130,-164,Village Aldea de Akaires,Akaires,9,Tribe Romans,Romans,21883,,66330
-130,-99,Village Aldea de Arkanto95,Arkanto95,9,Tribe Romans,Romans,13483,,55883
-130,41,Village قرية ahmadomar,ahmadomar,9,Tribe Gauls,Gauls,9202,,50914
-130,127,Village oElseo`s village,oElseo,9,Tribe Gauls,Gauls,16763,,59792
-129,-64,Village ForwardTree`s village,ForwardTree,9,Tribe Gauls,Gauls,10479,,52411
-129,82,Village cmdd Köyü,cmdd,9,Tribe Gauls,Gauls,11778,,53948
-128,-124,Village Osada: artur,artur,9,Tribe Gauls,Gauls,16127,,59085
-128,176,Village reco Köyü,reco,9,Tribe Gauls,Gauls,22947,,67686
-127,-107,Village KHALED123Khaled`s village,KHALED123Khaled,9,Tribe Gauls,Gauls,14009,,56571
-127,-30,Village Градът на Chary,Chary,9,Tribe Gauls,Gauls,8474,,49665
-127,177,Village Aldea de holacaracola,holacaracola,9,Tribe Romans,Romans,22948,,67687
-126,-139,Village Osada: MatiFlow,MatiFlow,9,Tribe Romans,Romans,18048,,61458
-126,102,Village Dorf von FairDefender4,FairDefender4,9,Tribe Gauls,Gauls,13230,,55555
-125,-126,Village Osada: fruzia222,fruzia222,9,Tribe Gauls,Gauls,15940,,58877
-125,-49,Village Nico4444`s village,Nico4444,9,Tribe Romans,Romans,9022,,50703
-124,-199,Village Pelaajan ludian 25.7.202 kylä,ludian 25.7.202,9,Tribe Teutons,Teutons,24366,,69398
-124,159,Village shakespeareskye Köyü,shakespeareskye,9,Tribe Gauls,Gauls,20733,,64995
-124,168,Village Dedina: sobyk,sobyk,9,Tribe Gauls,Gauls,21835,,66277
-123,77,Village Aldea de Didofa,Didofa,9,Tribe Gauls,Gauls,10541,,52479
-123,133,Village Dorf von Kriegsgott,Kriegsgott,9,Tribe Romans,Romans,16568,,59569
-122,-103,Village Aldea de jonyys,jonyys,9,Tribe Gauls,Gauls,12986,,55284
-122,-79,Village Dorf von JoookBombaclaat,JoookBombaclaat,9,Tribe Gauls,Gauls,10629,,52592
-121,-197,Village Villaggio di Enzoscorpion85,Enzoscorpion85,9,Tribe Gauls,Gauls,24168,,69160
-121,-190,Village Dorf von Zirus,Zirus,9,Tribe Gauls,Gauls,23664,,68586
-121,-108,Village Villaggio di DirtySoldier,DirtySoldier,9,Tribe Gauls,Gauls,13299,,55627
-121,-59,Village Hundro/sostinė,Hundro,9,Tribe Gauls,Gauls,9159,,50867
-121,130,Village Aldea de JuaKine,JuaKine,9,Tribe Gauls,Gauls,16027,,58982
-120,-191,Village HunterxHunterL2`s village,HunterxHunterL2,9,Tribe Gauls,Gauls,23758,,68689
-120,-176,Village Vesnice: adasdas,adasdas,9,Tribe Gauls,Gauls,22393,,66976
-120,63,Village onurqpe Köyü,onurqpe,9,Tribe Gauls,Gauls,9208,,50921
-119,-197,Village MertKK Köyü,MertKK,9,Tribe Gauls,Gauls,24024,,68999
-119,-178,Village SHADOW66`s village,SHADOW66,9,Tribe Gauls,Gauls,22515,,67113
-119,-157,Village Vesnice: kemo,kemo,9,Tribe Gauls,Gauls,19808,,63773
-119,-61,Village Cebelle Köyü,Cebelle,9,Tribe Teutons,Teutons,9019,,50699
-119,4,Village zynp Köyü,zynp,9,Tribe Gauls,Gauls,6877,,46715
-119,99,Village TiverZ`s by,TiverZ,9,Tribe Gauls,Gauls,12104,,54283
-119,167,Village Dorf von Michel,Michel,9,Tribe Gauls,Gauls,21248,,65616
-118,-199,Village CİBALİ Köyü,CİBALİ,9,Tribe Gauls,Gauls,24124,,69113
-118,-183,Village Aldea de kos,kos,9,Tribe Gauls,Gauls,23005,,67772
-118,-141,Village Luxentro Köyü,Luxentro,9,Tribe Gauls,Gauls,17239,,60450
-118,-79,Village Village de W99dman,W99dman,9,Tribe Gauls,Gauls,10173,,52091
-118,-71,Village Деревня Fury,Fury,9,Tribe Romans,Romans,9569,,51341
-118,-49,Village Villaggio di LegioniFelix,LegioniFelix,9,Tribe Romans,Romans,8199,,49335
-118,-36,Village Деревня murat1981,murat1981,9,Tribe Gauls,Gauls,7534,,48206
-117,-150,Village jura95 naselje,jura95,9,Tribe Gauls,Gauls,18404,,61920
-117,-77,Village okanaslan61 Köyü,okanaslan61,9,Tribe Gauls,Gauls,9874,,51706
-117,-42,Village Dorf von Musa.7,Musa.7,9,Tribe Gauls,Gauls,7650,,48366
-117,-31,Village Dorf von NightFriend,NightFriend,9,Tribe Gauls,Gauls,7282,,47647
-117,94,Village Osada: eRTeS,eRTeS,9,Tribe Gauls,Gauls,11314,,53461
-117,158,Village Osada: łudibaj,łudibaj,9,Tribe Gauls,Gauls,19725,,63677
-116,-169,Village JedBundy`s village,JedBundy,9,Tribe Romans,Romans,21325,,65713
-116,-154,Village Vesnice: ThePingvin,ThePingvin,9,Tribe Gauls,Gauls,18996,,62716
-115,-156,Village Pelaajan MFake kylä,MFake,9,Tribe Gauls,Gauls,19193,,62986
-115,154,Village Gandir`s village,Gandir,9,Tribe Gauls,Gauls,18712,,62298
-115,187,Village Vesnice: Misa,Misa,9,Tribe Romans,Romans,23166,,67971
-115,200,Village Vesnice: Matty,Matty,9,Tribe Gauls,Gauls,24159,,69150
-114,-108,Village Kori0625 faluja,Kori0625,9,Tribe Gauls,Gauls,12494,,54724
-114,137,Village Abellius Köyü,Abellius,9,Tribe Gauls,Gauls,16029,,58984
-113,-193,Village Aldea de Zapita,Zapita,9,Tribe Gauls,Gauls,23500,,68392
-113,98,Village gintamars Köyü,gintamars,9,Tribe Gauls,Gauls,11317,,53465
-112,-126,Village bababozca Köyü,bababozca,9,Tribe Gauls,Gauls,14508,,57152
-112,156,Village Aldea de PedroZurita,PedroZurita,9,Tribe Gauls,Gauls,18713,,62299
-112,161,Village Dorf von alinumax,alinumax,9,Tribe Gauls,Gauls,19506,,63365
-112,178,Village shAprAwy`s village,shAprAwy,9,Tribe Gauls,Gauls,21971,,66456
-111,-69,Village gunvant1234`s village,gunvant1234,9,Tribe Romans,Romans,8603,,49985
-110,-163,Village Osada: Banita,Banita,9,Tribe Gauls,Gauls,19804,,63768
-110,-157,Village Dorf von Jeppi,Jeppi,9,Tribe Romans,Romans,18771,,62367
-109,-122,Village EpicRoman`s village,EpicRoman,9,Tribe Gauls,Gauls,13645,,56098
-109,100,Village Dedina: Važky,Važky,9,Tribe Gauls,Gauls,11010,,53097
-109,107,Village Vesnice: KadlLuc,KadlLuc,9,Tribe Gauls,Gauls,11783,,53953
-109,140,Village Деревня laalals,laalals,9,Tribe Romans,Romans,15839,,58764
-109,192,Village Dedina: Makoty,Makoty,9,Tribe Gauls,Gauls,23258,,68079
-108,-144,Village Pelaajan SirVacoomsALot kylä,SirVacoomsALot,9,Tribe Gauls,Gauls,16468,,59463
-108,-88,Village Aldea de LeizZar,LeizZar,9,Tribe Gauls,Gauls,9715,,51512
-107,-183,Village Osada: Pituulek,Pituulek,9,Tribe Gauls,Gauls,22284,,66856
-107,-112,Village Villaggio di Hardcore,Hardcore,9,Tribe Romans,Romans,12183,,54370
-107,-34,Village Village de jecket,jecket,9,Tribe Gauls,Gauls,6178,,45645
-106,-128,Village raz Köyü,raz,9,Tribe Gauls,Gauls,13999,,56558
-106,-59,Village Vesnice: Mori,Mori,9,Tribe Gauls,Gauls,7276,,47615
-106,42,Village Aldeia do NDSR7,NDSR7,9,Tribe Romans,Romans,6299,,45857
-105,-96,Village Arius`s village,Arius,9,Tribe Romans,Romans,10169,,52087
-105,-78,Village Satul lui 74maximus,74maximus,9,Tribe Gauls,Gauls,8607,,49996
-105,144,Village MrBeardedDane`s by,MrBeardedDane,9,Tribe Gauls,Gauls,16032,,58987
-105,180,Village KadirBey36 Köyü,KadirBey36,9,Tribe Gauls,Gauls,21699,,66122
-104,-172,Village Vesnice: blacky809,blacky809,9,Tribe Gauls,Gauls,20623,,64854
-104,-170,Village press41 Köyü,press41,9,Tribe Gauls,Gauls,20241,,64304
-104,-91,Village Aldea de Fane,Fane,9,Tribe Gauls,Gauls,9557,,51326
-104,177,Village Village de Matharc,Matharc,9,Tribe Gauls,Gauls,21253,,65629
-103,-74,Village Village de Vania,Vania,9,Tribe Romans,Romans,8082,,49053
-103,168,Village Drewsy`s village,Drewsy,9,Tribe Gauls,Gauls,19728,,63682
-102,-171,Village YAVUZZAY Köyü,YAVUZZAY,9,Tribe Gauls,Gauls,20239,,64299
-102,-158,Village kebabas999`s village,kebabas999,9,Tribe Gauls,Gauls,18040,,61450
-101,-162,Village Dedina: Robert95,Robert95,9,Tribe Gauls,Gauls,18611,,62183
-100,-119,Village MickeyMouse naselje,MickeyMouse,9,Tribe Teutons,Teutons,12181,,54366
-100,106,Village Batuu Köyü,Batuu,9,Tribe Gauls,Gauls,10704,,52684
-99,-112,Village Villaggio di xenocidio,xenocidio,9,Tribe Romans,Romans,11222,,53362
-99,-36,Village radhe`s village,radhe,9,Tribe Gauls,Gauls,5364,,43898
-99,113,Village Mam naselje,Mam,9,Tribe Gauls,Gauls,11322,,53470
-99,160,Village Aldea de Boboticario,Boboticario,9,Tribe Gauls,Gauls,17941,,61336
-99,168,Village Osada: Radzio89bn,Radzio89bn,9,Tribe Gauls,Gauls,19307,,63125
-98,-190,Village olilec Köyü,olilec,9,Tribe Gauls,Gauls,22507,,67104
-98,102,Village Dedina: Ranger,Ranger,9,Tribe Gauls,Gauls,9973,,51860
-97,-179,Village MindfulHeroת`s village,MindfulHeroת,9,Tribe Gauls,Gauls,21147,,65486
-97,-129,Village sudee10`s village,sudee10,9,Tribe Gauls,Gauls,13156,,55481
-97,150,Village tanikea Köyü,tanikea,9,Tribe Teutons,Teutons,16215,,59178
-97,176,Village MightySpartan66 faluja,MightySpartan66,9,Tribe Gauls,Gauls,20563,,64733
-96,-170,Village Dorf von Van Welsing,Van Welsing,9,Tribe Gauls,Gauls,19386,,63215
-96,-142,Village heaventreecko`s village,heaventreecko,9,Tribe Gauls,Gauls,14862,,57569
-96,-103,Village Dorf von PhilOcer,PhilOcer,9,Tribe Gauls,Gauls,10044,,51959
-96,-98,Village Aldeia do paulofci,paulofci,9,Tribe Gauls,Gauls,9430,,51187
-96,60,Village Vesnice: PepaLax,PepaLax,9,Tribe Gauls,Gauls,6154,,45592
-96,78,Village Zola faluja,Zola,9,Tribe Gauls,Gauls,7569,,48255
-95,132,Village Villaggio di Sballoonato,Sballoonato,9,Tribe Romans,Romans,13386,,55723
-95,140,Village NewRoman`s village,NewRoman,9,Tribe Gauls,Gauls,14429,,57055
-95,163,Village Vesnice: brumikus prvni,brumikus prvni,9,Tribe Gauls,Gauls,18152,,61584
-95,176,Village Aldeia do BlastBeast,BlastBeast,9,Tribe Gauls,Gauls,20365,,64449
-94,-86,Village BattleGeneral naselje,BattleGeneral,9,Tribe Gauls,Gauls,8051,,48994
-94,2,Village Villaggio di Duken,Duken,9,Tribe Romans,Romans,4093,,38649
-94,151,Village Von Pappenheim`s village,Von Pappenheim,9,Tribe Gauls,Gauls,16036,,58991
-94,187,Village Villaggio di Sher91,Sher91,9,Tribe Gauls,Gauls,21849,,66291
-93,-151,Village Amed Köyü,Amed,9,Tribe Gauls,Gauls,15934,,58871
-93,-147,Village Dedina: Soonylio420,Soonylio420,9,Tribe Gauls,Gauls,15409,,58225
-93,-1,Village ahmetyuki Köyü,ahmetyuki,9,Tribe Gauls,Gauls,4134,,38946
-93,186,Village Rolandzikas/sostinė,Rolandzikas,9,Tribe Gauls,Gauls,21701,,66124
-91,-137,Village Villaggio di starblazer76,starblazer76,9,Tribe Gauls,Gauls,13642,,56094
-91,199,Village drilll01 Köyü,drilll01,9,Tribe Gauls,Gauls,23045,,67824
-90,-144,Village lOSCAR`s village,lOSCAR,9,Tribe Romans,Romans,14676,,57337
-89,-194,Village Dedina: malmo,malmo,9,Tribe Teutons,Teutons,22335,,66915
-88,-166,Village mrtaydmr Köyü,mrtaydmr,9,Tribe Gauls,Gauls,18034,,61443
-88,142,Village spongy Köyü,spongy,9,Tribe Gauls,Gauls,14105,,56689
-87,-43,Village Mad22Man`s village,Mad22Man,9,Tribe Gauls,Gauls,4551,,41206
-87,74,Village reusens´s Dorp,reusens,9,Tribe Gauls,Gauls,6325,,45898
-86,-28,Village Village de MightyTeuton,MightyTeuton,9,Tribe Gauls,Gauls,3857,,37323
-86,76,Village Деревня 197401кар,197401кар,9,Tribe Gauls,Gauls,6432,,46029
-86,136,Village lukas.48`s village,lukas.48,9,Tribe Gauls,Gauls,13062,,55372
-85,-81,Village Osada: loobson,loobson,9,Tribe Gauls,Gauls,6762,,46567
-85,-7,Village Fka Köyü,Fka,9,Tribe Gauls,Gauls,3395,,34527
-85,2,Village Деревня какаду,какаду,9,Tribe Gauls,Gauls,3556,,35583
-85,108,Village Osada: BorewiczBori,BorewiczBori,9,Tribe Gauls,Gauls,9356,,51099
-85,187,Village Village de CrazyProzac,CrazyProzac,9,Tribe Gauls,Gauls,21258,,65637
-84,-182,Village Aldeia do tomo,tomo,9,Tribe Gauls,Gauls,20435,,64525
-84,-103,Village Деревня upta,upta,9,Tribe Gauls,Gauls,8863,,50433
-84,48,Village HamzaReyiz Köyü,HamzaReyiz,9,Tribe Romans,Romans,4486,,40857
-83,-37,Village Village de Marcassin33,Marcassin33,9,Tribe Gauls,Gauls,3937,,37843
-82,-178,Village Falcon06`s village,Falcon06,9,Tribe Gauls,Gauls,19600,,63486
-81,104,Village CrueLPaSHa Köyü,CrueLPaSHa,9,Tribe Gauls,Gauls,8661,,50085
-80,-152,Village Shivers`s by,Shivers,9,Tribe Romans,Romans,15040,,57760
-80,117,Village Vesnice: scarfy,scarfy,9,Tribe Romans,Romans,10112,,52027
-79,-93,Village Villaggio di OmenEsposto,OmenEsposto,9,Tribe Gauls,Gauls,7391,,47888
-79,140,Village Zozole/sostinė,Zozole,9,Tribe Gauls,Gauls,13065,,55375
-79,187,Village Village de willgls,willgls,9,Tribe Gauls,Gauls,20924,,65216
-78,-142,Village Potica`s village,Potica,9,Tribe Gauls,Gauls,13287,,55614
-78,-94,Village Aldeia do DUCK,DUCK,9,Tribe Gauls,Gauls,7390,,47887
-78,-39,Village Viking´s Dorp,Viking,9,Tribe Gauls,Gauls,3931,,37776
-78,-29,Village Osada: sutonator,sutonator,9,Tribe Gauls,Gauls,3324,,34143
-77,-169,Village Vesnice: Lukas206,Lukas206,9,Tribe Gauls,Gauls,17613,,60939
-77,-154,Village Pelaajan Hep0nen kylä,Hep0nen,9,Tribe Gauls,Gauls,15039,,57759
-77,-131,Village Village de JeSuisDana,JeSuisDana,9,Tribe Gauls,Gauls,11679,,53848
-77,-81,Village CropCrusher Köyü,CropCrusher,9,Tribe Teutons,Teutons,6151,,45586
-77,11,Village Dorf von k-2,k-2,9,Tribe Gauls,Gauls,2662,,30574
-77,152,Village Yücelbey Köyü,Yücelbey,9,Tribe Gauls,Gauls,14591,,57248
-76,158,Village Vesnice: ales,ales,9,Tribe Gauls,Gauls,15494,,58350
-75,79,Village FastWolf`s village,FastWolf,9,Tribe Teutons,Teutons,5753,,44739
-75,166,Village Aldeia do ols,ols,9,Tribe Romans,Romans,16777,,59811
-74,200,Village Деревня SharpLeader1111,SharpLeader1111,9,Tribe Gauls,Gauls,22356,,66937
-73,-183,Village Aldea de Andresvk,Andresvk,9,Tribe Gauls,Gauls,19797,,63757
-73,-86,Village mcfly Köyü,mcfly,9,Tribe Gauls,Gauls,6270,,45823
-73,34,Village Villaggio di ivan,ivan,9,Tribe Gauls,Gauls,2954,,32307
-72,-177,Village Fredo Köyü,Fredo,9,Tribe Gauls,Gauls,18598,,62162
-71,-182,Village Villaggio di ric71,ric71,9,Tribe Gauls,Gauls,19375,,63204
-71,110,Village Aldeia do nelitos5,nelitos5,9,Tribe Gauls,Gauls,8555,,49927
-71,126,Village NightSlayer`s village,NightSlayer,9,Tribe Gauls,Gauls,10560,,52498
-71,197,Village Dorf von Gead,Gead,9,Tribe Gauls,Gauls,21852,,66294
-70,130,Village Aldea de JoãoFG,JoãoFG,9,Tribe Teutons,Teutons,11019,,53114
-70,188,Village Aldea de abubakakkayo,abubakakkayo,9,Tribe Gauls,Gauls,20565,,64744
-69,-86,Village SilentCtrl`s village,SilentCtrl,9,Tribe Romans,Romans,5919,,45023
-68,-152,Village Aldeia do Aquiles,Aquiles,9,Tribe Gauls,Gauls,14161,,56761
-67,38,Village Josip35zg naselje,Josip35zg,9,Tribe Gauls,Gauls,2861,,31770
-67,98,Village Zambak Köyü,Zambak,9,Tribe Gauls,Gauls,6933,,46773
-67,101,Village FairWarrior`s village,FairWarrior,9,Tribe Gauls,Gauls,7216,,47482
-66,-199,Village Newbeei PH`s village,Newbeei PH,9,Tribe Gauls,Gauls,21972,,66457
-65,-159,Village Emesenum Köyü,Emesenum,9,Tribe Gauls,Gauls,15036,,57756
-65,-139,Village Dorf von Max0815,Max0815,9,Tribe Gauls,Gauls,11861,,54036
-65,-121,Village LoveZhouYe`s village,LoveZhouYe,9,Tribe Gauls,Gauls,9418,,51175
-65,80,Village EpicHorseman´s Dorp,EpicHorseman,9,Tribe Romans,Romans,5086,,42777
-65,193,Village MightyCrusher12´s Dorp,MightyCrusher12,9,Tribe Gauls,Gauls,21100,,65432
