x,y,title,player,population,alliance,tribe,uid,aid,did
-197,129,Village Sir Jones I`s by,Sir Jones I,11,Tribe Gauls,Gauls,24403,,69440
196,126,Village Vercentagorix`s village,Vercentagorix,11,Tribe Gauls,Gauls,24260,,69273
-196,141,Village Village de nagh,nagh,11,Tribe Teutons,Teutons,24831,,69980
199,164,Village Natars 199|164,Natars,11,Tribe Natars,Natars,1,,71068
-199,157,Village freekkie´s Dorp,freekkie,11,Tribe Gauls,Gauls,25535,,70837
200,170,Village Dorf von Danny0306,Danny0306,11,Tribe Gauls,Gauls,25868,,71222
198,182,Village Reegar`s village,Reegar,11,Tribe Teutons,Teutons,26070,,71478
199,192,Village Ayhannn Köyü,Ayhannn,11,Tribe Romans,Romans,26183,,71609
-187,-158,Village Villaggio di Lucky,Lucky,11,Tribe Gauls,Gauls,25153,,70396
-190,-164,Village Natars -190|-164,Natars,11,Tribe Natars,Natars,1,,70774
-192,-147,Village Dedina: Miky,Miky,11,Tribe Gauls,Gauls,24964,,70164
-186,-136,Village Village de Freezil,Freezil,11,Tribe Gauls,Gauls,24101,,69086
-192,-113,Village Vesnice: sevacz98,sevacz98,11,Tribe Gauls,Gauls,23496,,68385
-193,-82,Village Yamaniko Köyü,Yamaniko,11,Tribe Romans,Romans,22031,,66542
-185,-71,Village Natars -185|-71,Natars,11,Tribe Natars,Natars,1,,64086
-194,-39,Village Athrothaz`s by,Athrothaz,11,Tribe Romans,Romans,20057,,64092
-189,-30,Village FireWarrior`s village,FireWarrior,11,Tribe Gauls,Gauls,18651,,62227
-192,-21,Village Osada: galowie,galowie,11,Tribe Gauls,Gauls,19028,,62779
-194,-23,Village Berserk3r Köyü,Berserk3r,11,Tribe Gauls,Gauls,19429,,63262
-185,-14,Village Aldeia do saha89,saha89,11,Tribe Gauls,Gauls,17653,,60985
-189,0,Village Village de Rhodo,Rhodo,11,Tribe Gauls,Gauls,17960,,61357
-191,10,Village Деревня Skaaal,Skaaal,11,Tribe Teutons,Teutons,18429,,61954
-189,19,Village Aldeia do Espartaco,Espartaco,11,Tribe Romans,Romans,18301,,61769
-192,26,Village Dorf von Amirhadi,Amirhadi,11,Tribe Teutons,Teutons,19017,,62748
-185,38,Village Деревня GoldHunyhfd,GoldHunyhfd,11,Tribe Romans,Romans,18006,,61411
-187,37,Village Деревня ascdrc,ascdrc,11,Tribe Gauls,Gauls,18465,,62002
-187,149,Village rec30 Köyü,rec30,11,Tribe Gauls,Gauls,24747,,69870
-190,158,Village Babyboss Köyü,Babyboss,11,Tribe Gauls,Gauls,25239,,70495
-175,-196,Village elifd Köyü,elifd,11,Tribe Gauls,Gauls,25920,,71290
-177,-171,Village kenny04 faluja,kenny04,11,Tribe Gauls,Gauls,25207,,70460
-179,-157,Village Villaggio di Cyberpunk91,Cyberpunk91,11,Tribe Gauls,Gauls,24711,,69831
-178,-149,Village Michaelskofield Köyü,Michaelskofield,11,Tribe Gauls,Gauls,24278,,69298
-176,-139,Village Деревня YOZHYK,YOZHYK,11,Tribe Gauls,Gauls,23582,,68491
-184,-121,Village Aldea de Punch9,Punch9,11,Tribe Gauls,Gauls,23209,,68024
-176,-121,Village Aldea de jorge,jorge,11,Tribe Gauls,Gauls,22531,,67137
-177,-122,Village Osada: crp,crp,11,Tribe Gauls,Gauls,22658,,67328
-179,-72,Village Village de Choumy 21,Choumy 21,11,Tribe Gauls,Gauls,19019,,62750
-180,-73,Village Village de momal,momal,11,Tribe Gauls,Gauls,19210,,63007
-183,-33,Village Деревня Liberty,Liberty,11,Tribe Gauls,Gauls,17648,,60980
-179,-9,Village Gudrutis`s village,Gudrutis,11,Tribe Gauls,Gauls,16322,,59299
-183,22,Village Osada: bbnb,bbnb,11,Tribe Romans,Romans,17020,,60118
-180,30,Village Vesnice: Wixo_gaming,Wixo_gaming,11,Tribe Romans,Romans,16621,,59624
-182,42,Village Natars -182|42,Natars,11,Tribe Natars,Natars,1,,61026
-182,48,Village marac18 naselje,marac18,11,Tribe Gauls,Gauls,17915,,61300
-175,58,Village Aldeia do shereba,shereba,11,Tribe Teutons,Teutons,17121,,60264
-184,57,Village Aldea de Durk,Durk,11,Tribe Romans,Romans,18866,,62476
-184,90,Village Draco Köyü,Draco,11,Tribe Teutons,Teutons,21223,,65587
-182,101,Village Aldea de AQUILA40,AQUILA40,11,Tribe Romans,Romans,21679,,66101
-184,100,Village Natars -184|100,Natars,11,Tribe Natars,Natars,1,,66254
-184,110,Village _Silverline _ Köyü,_Silverline _,11,Tribe Gauls,Gauls,22453,,67045
-175,109,Village LosAdana Köyü,LosAdana,11,Tribe Gauls,Gauls,21335,,65724
-181,123,Village edbd`s village,edbd,11,Tribe Romans,Romans,23028,,67804
-175,164,Village Aldeia do Queirós,Queirós,11,Tribe Teutons,Teutons,24808,,69953
-184,162,Village Satul lui Mihai STK,Mihai STK,11,Tribe Gauls,Gauls,25121,,70360
-179,160,Village Village de kargnok,kargnok,11,Tribe Gauls,Gauls,24806,,69951
-182,156,Village Villaggio di RikardWolf,RikardWolf,11,Tribe Gauls,Gauls,24803,,69948
-181,180,Village Aldeia do rochinha,rochinha,11,Tribe Gauls,Gauls,25624,,70936
-182,176,Village Natars -182|176,Natars,11,Tribe Natars,Natars,1,,70843
-180,192,Village Osada: qpa,qpa,11,Tribe Gauls,Gauls,25928,,71299
-175,192,Village Село од adinho,adinho,11,Tribe Gauls,Gauls,25831,,71177
-179,191,Village grindal`s village,grindal,11,Tribe Gauls,Gauls,25897,,71262
-171,-184,Village Villaggio di udio92,udio92,11,Tribe Gauls,Gauls,25474,,70766
-168,-116,Village Natars -168|-116,Natars,11,Tribe Natars,Natars,1,,65505
-166,-117,Village Asil Köyü,Asil,11,Tribe Gauls,Gauls,21001,,65304
-168,-99,Village Villaggio di Andale993,Andale993,11,Tribe Romans,Romans,19411,,63243
-171,-81,Village Aldeia do abel,abel,11,Tribe Gauls,Gauls,18251,,61714
-165,-59,Village Osada: masterii7,masterii7,11,Tribe Romans,Romans,15596,,58465
-174,10,Village Ny landsby,Ole,11,Tribe Gauls,Gauls,14616,,74947
-165,18,Village Деревня ychhe,ychhe,11,Tribe Gauls,Gauls,13810,,56354
-166,43,Village BATUERDEM Köyü,BATUERDEM,11,Tribe Gauls,Gauls,14726,,57389
-170,59,Village Village de albatord81,albatord81,11,Tribe Gauls,Gauls,16364,,59341
-172,73,Village Osada: Gjeerbe,Gjeerbe,11,Tribe Gauls,Gauls,17710,,61058
-169,71,Village Dorf von CYNEP,CYNEP,11,Tribe Teutons,Teutons,16870,,59927
-167,89,Village Villaggio di Travidur,Travidur,11,Tribe Gauls,Gauls,18130,,61559
-174,112,Village Villaggio di BrightHero,BrightHero,11,Tribe Gauls,Gauls,21556,,65970
-168,130,Village Vesnice: Fire II,Fire II,11,Tribe Romans,Romans,22220,,66774
-168,163,Village zozo faluja,zozo,11,Tribe Gauls,Gauls,24388,,69424
-165,173,Village Dorf von xyLotus,xyLotus,11,Tribe Gauls,Gauls,24751,,69875
-170,172,Village Деревня ChaosGuardian,ChaosGuardian,11,Tribe Gauls,Gauls,24939,,70131
-171,166,Village WoodRider Köyü,WoodRider,11,Tribe Gauls,Gauls,24672,,69784
-164,-196,Village Natars -164|-196,Natars,11,Tribe Natars,Natars,1,,70977
-159,-189,Village Деревня gromopuk,gromopuk,11,Tribe Teutons,Teutons,25237,,70493
-160,-178,Village PowerSoldier`s village,PowerSoldier,11,Tribe Gauls,Gauls,24768,,69897
-157,-169,Village Dorf von marcmade,marcmade,11,Tribe Gauls,Gauls,24183,,69177
-155,-112,Village Villaggio di gigwttoculo,gigwttoculo,11,Tribe Gauls,Gauls,18629,,62203
-160,-81,Village Aldeia do S3rg80,S3rg80,11,Tribe Gauls,Gauls,16310,,59287
-160,-71,Village Dorf von Dawydow,Dawydow,11,Tribe Romans,Romans,15591,,58459
-162,-74,Village Ygandah faluja,Ygandah,11,Tribe Teutons,Teutons,16138,,59096
-161,-58,Village emrekkt Köyü,emrekkt,11,Tribe Gauls,Gauls,14883,,57590
-160,-59,Village Деревня Tegava,Tegava,11,Tribe Romans,Romans,14882,,57589
-161,-2,Village Vesnice: Blayder,Blayder,11,Tribe Gauls,Gauls,13180,,55505
-163,19,Village Peshil`s village,Peshil,11,Tribe Romans,Romans,13407,,55775
-158,29,Village Village de BraveSword,BraveSword,11,Tribe Gauls,Gauls,12943,,55226
-155,44,Village Градът на Wolpen,Wolpen,11,Tribe Gauls,Gauls,13023,,55321
-159,47,Village Osada: kania,kania,11,Tribe Gauls,Gauls,13885,,56433
-164,63,Village TORLAK Köyü,TORLAK,11,Tribe Gauls,Gauls,15665,,58548
-164,74,Village Eldali Köyü,Eldali,11,Tribe Romans,Romans,16371,,59349
-163,88,Village Aldea de BattleTiger,BattleTiger,11,Tribe Teutons,Teutons,17319,,60557
-157,86,Village Aldea de ShipGuardian86,ShipGuardian86,11,Tribe Gauls,Gauls,16198,,59159
-156,151,Village Osada: ziuta,ziuta,11,Tribe Gauls,Gauls,22821,,67535
-159,149,Village Vaxcorf`s village,Vaxcorf,11,Tribe Gauls,Gauls,22941,,67680
-159,163,Village Villaggio di oppio56,oppio56,11,Tribe Gauls,Gauls,23892,,68842
-162,158,Village Aldea de LoyalEmperor,LoyalEmperor,11,Tribe Gauls,Gauls,23719,,68647
-162,181,Village MattWizard´s Dorp,MattWizard,11,Tribe Gauls,Gauls,24998,,70205
-161,176,Village Aldeia do VogaAlma,VogaAlma,11,Tribe Gauls,Gauls,24752,,69876
-152,200,Village Naselje - Chaos Tiger 84,Chaos Tiger 84,11,Tribe Gauls,Gauls,25447,,70735
-150,-153,Village Vesnice: romus,romus,11,Tribe Gauls,Gauls,22524,,67126
-146,-106,Village Aldeia do pichonet,pichonet,11,Tribe Romans,Romans,16479,,59475
-150,-109,Village Villaggio di MarcusPrimus59,MarcusPrimus59,11,Tribe Gauls,Gauls,17451,,60718
-153,-104,Village MarKuZa naselje,MarKuZa,11,Tribe Gauls,Gauls,17456,,60735
-149,-86,Village Villaggio di griever747,griever747,11,Tribe Gauls,Gauls,15052,,57773
-147,-90,Village Ottway Köyü,Ottway,11,Tribe Gauls,Gauls,15051,,57772
-153,-68,Village ibrahimkaannn Köyü,ibrahimkaannn,11,Tribe Gauls,Gauls,14181,,56782
-147,-56,Village Aldeia do BASR,BASR,11,Tribe Gauls,Gauls,12507,,54743
-146,-28,Village Villaggio di temporeggio,temporeggio,11,Tribe Gauls,Gauls,11241,,53381
-149,-19,Village Aldeia do MeliodasPT10,MeliodasPT10,11,Tribe Gauls,Gauls,11391,,53549
-150,12,Village Aldea de BraveTiger,BraveTiger,11,Tribe Romans,Romans,11206,,53345
-153,11,Village Деревня fedik,fedik,11,Tribe Gauls,Gauls,11631,,53800
-145,16,Village Satul lui Blackbv,Blackbv,11,Tribe Gauls,Gauls,10640,,52603
-151,34,Village TugHero`s village,TugHero,11,Tribe Romans,Romans,11992,,54169
-153,40,Village Village de BoldAttacker,BoldAttacker,11,Tribe Gauls,Gauls,12571,,54807
-151,54,Village SylbSE`s by,SylbSE,11,Tribe Gauls,Gauls,12885,,55162
-154,61,Village Gramas/sostinė,Gramas,11,Tribe Romans,Romans,13892,,56441
-149,60,Village melhgler Köyü,melhgler,11,Tribe Gauls,Gauls,13039,,55337
-146,136,Village Selo od Cerkez11,Cerkez11,11,Tribe Teutons,Teutons,20356,,64440
-152,164,Village FearedFriend Köyü,FearedFriend,11,Tribe Gauls,Gauls,23524,,68424
-145,178,Village Village de hikanatoi,hikanatoi,11,Tribe Romans,Romans,24048,,69025
-145,189,Village Philipus naselje,Philipus,11,Tribe Romans,Romans,24680,,69796
-144,-186,Village Village de Lancien,Lancien,11,Tribe Gauls,Gauls,24499,,69561
-141,-187,Village Dorf von RavenCrow,RavenCrow,11,Tribe Gauls,Gauls,24429,,69480
-136,-110,Village GENCO Köyü,GENCO,11,Tribe Romans,Romans,15584,,58452
-141,-34,Village reneetje´s Dorp,reneetje,11,Tribe Gauls,Gauls,10645,,52609
-137,-21,Village Seker Köyü,Seker,11,Tribe Gauls,Gauls,9726,,51523
-141,-8,Village Osada: Gorszy,Gorszy,11,Tribe Romans,Romans,10061,,51976
-141,0,Village Osada: Biedakowski,Biedakowski,11,Tribe Gauls,Gauls,9819,,51635
-143,24,Village Villaggio di inve4,inve4,11,Tribe Teutons,Teutons,10470,,52402
-138,30,Village asas115/sostinė,asas115,11,Tribe Gauls,Gauls,9884,,51716
-139,57,Village Aldeia do ZeRamalho,ZeRamalho,11,Tribe Gauls,Gauls,11302,,53448
-135,56,Village Donaruk`s village,Donaruk,11,Tribe Gauls,Gauls,10695,,52672
-136,83,Village STRETCH Köyü,STRETCH,11,Tribe Teutons,Teutons,12741,,55005
-140,104,Village Dorf von RokketRakkoon,RokketRakkoon,11,Tribe Gauls,Gauls,15311,,58084
-143,107,Village Villaggio di bimbociccio,bimbociccio,11,Tribe Teutons,Teutons,16202,,59164
-143,122,Village jRed90`s village,jRed90,11,Tribe Gauls,Gauls,17928,,61320
-138,129,Village ersan Köyü,ersan,11,Tribe Gauls,Gauls,18141,,61572
-137,138,Village Pelaajan KingGorilla kylä,KingGorilla,11,Tribe Gauls,Gauls,19102,,62882
-144,194,Village ChaosHunters`s village,ChaosHunters,11,Tribe Gauls,Gauls,24946,,70141
-143,196,Village Natars -143|196,Natars,11,Tribe Natars,Natars,1,,70209
-125,-184,Village Huginne Köyü,Huginne,11,Tribe Romans,Romans,23386,,68233
-125,-169,Village Hacivat Köyü,Hacivat,11,Tribe Gauls,Gauls,22020,,66527
-133,-163,Village Satul lui Redbull,Redbull,11,Tribe Gauls,Gauls,22021,,66528
-128,-147,Village Villaggio di Lama Luc79,Lama Luc79,11,Tribe Gauls,Gauls,19397,,63229
-129,-148,Village Villaggio di Urukhai74,Urukhai74,11,Tribe Gauls,Gauls,19612,,63501
-132,-106,Village Villaggio di Borea,Borea,11,Tribe Gauls,Gauls,14511,,57155
-133,-88,Village Pelaajan romandia kylä,romandia,11,Tribe Gauls,Gauls,12834,,55108
-126,-83,Village Деревня Хруст,Хруст,11,Tribe Gauls,Gauls,11553,,53722
-128,-22,Village AstroMatrixPT`s village,AstroMatrixPT,11,Tribe Gauls,Gauls,8476,,49669
-127,-9,Village Village de TikTak,TikTak,11,Tribe Gauls,Gauls,8072,,49034
-133,0,Village Vesnice: Aramun,Aramun,11,Tribe Gauls,Gauls,8682,,50111
-128,70,Village Zidovi naselje,Zidovi,11,Tribe Romans,Romans,10698,,52675
-130,92,Village kislakos faluja,kislakos,11,Tribe Gauls,Gauls,12743,,55007
-126,148,Village Vesnice: Žurnalfix,Žurnalfix,11,Tribe Gauls,Gauls,19105,,62886
-134,147,Village Natars -134|147,Natars,11,Tribe Natars,Natars,1,,64199
-130,158,Village Vesnice: pejkyn,pejkyn,11,Tribe Gauls,Gauls,21246,,65614
-125,166,Village Osada: CiSSe,CiSSe,11,Tribe Gauls,Gauls,21696,,66119
-128,182,Village Natars -128|182,Natars,11,Tribe Natars,Natars,1,,68315
-120,-184,Village Reisim61 Köyü,Reisim61,11,Tribe Gauls,Gauls,23187,,67996
-115,-170,Village God old Jim`s by,God old Jim,11,Tribe Romans,Romans,21324,,65712
-116,-157,Village Berkegner Köyü,Berkegner,11,Tribe Gauls,Gauls,19392,,63222
-124,-148,Village WAGWAN Köyü,WAGWAN,11,Tribe Romans,Romans,18997,,62721
-117,-140,Village Aldea de Martinxo,Martinxo,11,Tribe Gauls,Gauls,16864,,59919
-118,-101,Village Aldea de SharpEmperor,SharpEmperor,11,Tribe Gauls,Gauls,12187,,54378
-118,-103,Village Aldea de FairSenator,FairSenator,11,Tribe Teutons,Teutons,12495,,54725
-124,-92,Village Деревня Apex,Apex,11,Tribe Romans,Romans,12032,,54210
-119,-81,Village Aldea de PeterLegend,PeterLegend,11,Tribe Romans,Romans,10474,,52406
-118,-67,Village Pobbo Köyü,Pobbo,11,Tribe Teutons,Teutons,9287,,51009
-120,-69,Village Aldea de Pionter,Pionter,11,Tribe Gauls,Gauls,9570,,51342
-116,-64,Village strombreaker Köyü,strombreaker,11,Tribe Gauls,Gauls,8727,,50161
-116,-47,Village Sinsirella Köyü,Sinsirella,11,Tribe Gauls,Gauls,7763,,48511
-115,-52,Village Dorf von Nico,Nico,11,Tribe Gauls,Gauls,7903,,48772
-115,-29,Village Matrix90`s village,Matrix90,11,Tribe Gauls,Gauls,7023,,46914
-119,-19,Village Amirhood`s village,Amirhood,11,Tribe Gauls,Gauls,7285,,47659
-120,-23,Village Village de kodakodu,kodakodu,11,Tribe Gauls,Gauls,7405,,47906
-121,-10,Village Aldea de IronHorseman,IronHorseman,11,Tribe Gauls,Gauls,7286,,47662
-124,-1,Village luremusen`s by,luremusen,11,Tribe Gauls,Gauls,7658,,48374
-120,-4,Village Dorf von FastShield,FastShield,11,Tribe Teutons,Teutons,7162,,47373
-117,12,Village Osada: Szalony Gal,Szalony Gal,11,Tribe Gauls,Gauls,6721,,46512
-117,54,Village Villaggio di andreas05,andreas05,11,Tribe Gauls,Gauls,8245,,49389
-121,62,Village Raj 9999`s village,Raj 9999,11,Tribe Gauls,Gauls,9206,,50919
-116,67,Village Aldea de Procesed,Procesed,11,Tribe Gauls,Gauls,8900,,50499
-120,87,Village Aldeia do Shadows,Shadows,11,Tribe Gauls,Gauls,11008,,53095
-117,86,Village Aldea de edcar,edcar,11,Tribe Gauls,Gauls,10544,,52482
-123,104,Village Деревня FierceLeader,FierceLeader,11,Tribe Romans,Romans,13048,,55346
-119,163,Village SEDBETAT01 Köyü,SEDBETAT01,11,Tribe Gauls,Gauls,20737,,65000
-119,189,Village Villaggio di Massimo X,Massimo X,11,Tribe Romans,Romans,23448,,68318
-114,-166,Village ganyotcu Köyü,ganyotcu,11,Tribe Gauls,Gauls,20625,,64856
-110,-174,Village metonya Köyü,metonya,11,Tribe Gauls,Gauls,21471,,65872
-112,-129,Village Villaggio di TrueSenator,TrueSenator,11,Tribe Gauls,Gauls,14868,,57575
-108,-109,Village NightGuardian Köyü,NightGuardian,11,Tribe Gauls,Gauls,11872,,54047
-106,-89,Village Village de Benjaminuss,Benjaminuss,11,Tribe Romans,Romans,9564,,51334
-108,-83,Village Dedina: jantar,jantar,11,Tribe Romans,Romans,9283,,51005
-106,-46,Village Aldea de Doomed,Doomed,11,Tribe Gauls,Gauls,6644,,46396
-113,-53,Village Village de Rabbo,Rabbo,11,Tribe Gauls,Gauls,7761,,48507
-107,-26,Village Ufmanitu`s village,Ufmanitu,11,Tribe Gauls,Gauls,5946,,45087
-113,-18,Village FireDruid Köyü,FireDruid,11,Tribe Gauls,Gauls,6409,,46002
-113,-6,Village Osada: tworas,tworas,11,Tribe Gauls,Gauls,6292,,45850
-106,21,Village Tadulka/sostinė,Tadulka,11,Tribe Gauls,Gauls,5558,,44251
-114,18,Village Vesnice: Doitren,Doitren,11,Tribe Gauls,Gauls,6351,,45932
-113,16,Village OneHun/sostinė,OneHun,11,Tribe Romans,Romans,6241,,45789
-110,30,Village MFinn/sostinė,MFinn,11,Tribe Gauls,Gauls,6263,,45816
-108,36,Village anytime`s village,anytime,11,Tribe Romans,Romans,6267,,45820
-107,76,Village Aldea de Samoa11,Samoa11,11,Tribe Gauls,Gauls,8536,,49879
-109,117,Village Village de Tidrok,Tidrok,11,Tribe Gauls,Gauls,12899,,55182
-111,141,Village Satul lui SharpAttacker,SharpAttacker,11,Tribe Gauls,Gauls,16210,,59173
-102,-191,Village PC48GIb2`s village,PC48GIb2,11,Tribe Gauls,Gauls,23537,,67586
-98,-148,Village Dorf von Pixel,Pixel,11,Tribe Gauls,Gauls,16117,,59075
-96,-148,Village Vesnice: RedTeuton,RedTeuton,11,Tribe Gauls,Gauls,15743,,58648
-98,-130,Village Село од FAVORIT,FAVORIT,11,Tribe Gauls,Gauls,13479,,55879
-99,-118,Village Vesnice: ChaosSpartan,ChaosSpartan,11,Tribe Gauls,Gauls,12026,,54204
-104,-119,Village Kürt Köyü,Kürt,11,Tribe Gauls,Gauls,12677,,54934
-101,-123,Village Villaggio di minestrine,minestrine,11,Tribe Gauls,Gauls,12829,,55103
-95,-99,Village Whyte_Crusader`s village,Whyte_Crusader,11,Tribe Gauls,Gauls,9429,,51186
-95,-63,Village Village de NightWarrior,NightWarrior,11,Tribe Gauls,Gauls,6392,,45980
-100,-38,Village Ямполь,OstToL,11,Tribe Gauls,Gauls,5576,,44303
-102,-43,Village gastyn Köyü,gastyn,11,Tribe Romans,Romans,6064,,45365
-99,-20,Village Ostapas/sostinė,Ostapas,11,Tribe Gauls,Gauls,4950,,42406
-98,0,Village Luxqwer Köyü,Luxqwer,11,Tribe Gauls,Gauls,4465,,40735
-96,18,Village kpost`s village,kpost,11,Tribe Gauls,Gauls,4480,,40829
-101,68,Village Vesnice: vertol,vertol,11,Tribe Gauls,Gauls,7328,,47785
-95,87,Village Aldeia do igp,igp,11,Tribe Gauls,Gauls,8268,,49416
-98,109,Village Village de ChaosSoldier,ChaosSoldier,11,Tribe Gauls,Gauls,10860,,52910
-98,170,Village Dedina: Pičifúzik,Pičifúzik,11,Tribe Gauls,Gauls,19509,,63372
-101,181,Village CEZZAR0 Köyü,CEZZAR0,11,Tribe Romans,Romans,21577,,65993
-98,193,Village Aldea nueva,DavidRC1988,11,MT,Gauls,22837,257,75013
-89,199,Village alikas/sostinė,alikas,11,Tribe Romans,Romans,22958,,67698
-89,-192,Village Natars -89|-192,Natars,11,Tribe Natars,Natars,1,,66757
-90,-179,Village Natars -90|-179,Natars,11,Tribe Natars,Natars,1,,64528
-86,-158,Village Villaggio di PeppeWar,PeppeWar,11,Tribe Gauls,Gauls,16462,,59456
-90,-119,Village janbaskan61 Köyü,janbaskan61,11,Tribe Gauls,Gauls,11216,,53356
-86,26,Village ocguru`s village,ocguru,11,Tribe Teutons,Teutons,3721,,36657
-91,50,Village aryabod`s village,aryabod,11,Tribe Romans,Romans,5119,,42908
-85,77,Village Village de Saominio45,Saominio45,11,Tribe Romans,Romans,6451,,46056
-92,97,Village masoud`s village,masoud,11,Tribe Gauls,Gauls,8929,,50553
-93,113,Village Dorf von Seeker Crow,Seeker Crow,11,Tribe Teutons,Teutons,10705,,52685
-86,112,Village guatawe Köyü,guatawe,11,Tribe Gauls,Gauls,9969,,51855
-88,128,Village BraveChieffok`s village,BraveChieffok,11,Tribe Gauls,Gauls,12107,,54286
-85,144,Village Деревня skotobaZza,skotobaZza,11,Tribe Gauls,Gauls,14107,,56691
-85,148,Village samsunlu Köyü,samsunlu,11,Tribe Gauls,Gauls,14798,,57493
-89,187,Village Dominity`s village,Dominity,11,Tribe Gauls,Gauls,21582,,65998
-81,197,Village Villaggio di Shjanax,Shjanax,11,Tribe Gauls,Gauls,22354,,66935
-76,-190,Village Natars -76|-190,Natars,11,Tribe Natars,Natars,1,,65701
-75,-184,Village MiLiTaN Köyü,MiLiTaN,11,Tribe Teutons,Teutons,20229,,64289
-80,-166,Village Natars -80|-166,Natars,11,Tribe Natars,Natars,1,,60437
-81,-159,Village Thyphon Köyü,Thyphon,11,Tribe Gauls,Gauls,16110,,59068
-83,-137,Village Village de jujuuuxxx,jujuuuxxx,11,Tribe Gauls,Gauls,12960,,55249
-84,-117,Village Aldeia do gabigol,gabigol,11,Tribe Gauls,Gauls,10459,,52391
-77,-104,Village Osada: FairTiger,FairTiger,11,Tribe Romans,Romans,8331,,49487
-75,-91,Village Pelaajan hocak kylä,hocak,11,Tribe Romans,Romans,6891,,46729
-76,-58,Village قرية Kaymax,Kaymax,11,Tribe Teutons,Teutons,4350,,40835
-77,-43,Village Nobe`s village,Nobe,11,Tribe Gauls,Gauls,3702,,36579
-78,4,Village Brdator naselje,Brdator,11,Tribe Gauls,Gauls,2676,,30645
-78,60,Village قرية hamza zg,hamza zg,11,Tribe Gauls,Gauls,4611,,41428
-80,69,Village Osada: kamyk1111,kamyk1111,11,Tribe Romans,Romans,5395,,43955
-83,124,Village Aldeia do casa nova,casa nova,11,Tribe Gauls,Gauls,11145,,53280
-76,124,Village Aldeia do Evoh,Evoh,11,Tribe Gauls,Gauls,10559,,52497
-83,116,Village Village de julien,julien,11,Tribe Gauls,Gauls,10249,,52175
-82,129,Village grutepier´s Dorp,grutepier,11,Tribe Gauls,Gauls,11795,,53968
-78,142,Village Muco Köyü,Muco,11,Tribe Gauls,Gauls,13241,,55566
-75,138,Village Village de Le P,Le P,11,Tribe Gauls,Gauls,12431,,54647
-79,136,Village Xenon Mars naselje,Xenon Mars,11,Tribe Gauls,Gauls,12429,,54645
-80,149,Village MuratKar57 Köyü,MuratKar57,11,Tribe Gauls,Gauls,14433,,57064
-84,168,Village Dorf von Beerfelder,Beerfelder,11,Tribe Gauls,Gauls,17944,,61340
-76,180,Village AZAD._.404 Köyü,AZAD._.404,11,Tribe Gauls,Gauls,19313,,63132
-68,200,Village Euphorius`s village,Euphorius,11,Tribe Gauls,Gauls,22125,,66663
-71,-172,Village Osada: SilverScout,SilverScout,11,Tribe Gauls,Gauls,17611,,60937
-70,-154,Village Деревня Валорт,Валорт,11,Tribe Gauls,Gauls,14500,,57144
-71,-141,Village Village de CanardOrk,CanardOrk,11,Tribe Romans,Romans,12667,,54921
-65,-119,Village Village de Kervana,Kervana,11,Tribe Gauls,Gauls,9268,,50989
